date,temperature,relative_humidity,apparent_temperature,precipitation,rain,surface_pressure
2024-03-29 00:56:30,6.0,89,4.4,0.0,0.0,976.6
2024-03-29 00:56:30,5.8,89,4.0,0.0,0.0,977.7
2024-03-29 00:56:30,6.2,89,4.6,0.0,0.0,979.0
2024-03-29 00:56:30,5.8,91,4.0,0.0,0.0,976.6
2024-03-29 00:56:30,5.9,90,4.1,0.0,0.0,976.1
2024-03-29 00:56:30,5.8,91,4.0,0.0,0.0,976.8
2024-03-29 00:56:30,5.9,89,4.2,0.0,0.0,980.1
2024-03-29 00:56:30,5.4,90,3.8,0.0,0.0,976.7
2024-03-29 00:56:30,5.8,89,4.0,0.0,0.0,977.1
2024-03-29 01:45:42,5.6,92,3.7,0.0,0.0,976.5
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,978.2
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,977.6
2024-03-29 01:45:42,5.1,93,3.4,0.0,0.0,978.4
2024-03-29 01:45:42,5.2,93,3.4,0.0,0.0,979.7
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,978.0
2024-03-29 01:45:42,5.0,94,3.5,0.0,0.0,977.1
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,978.0
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,977.3
2024-03-29 01:45:42,5.7,93,4.1,0.0,0.0,977.1
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,978.0
2024-03-29 01:45:42,5.6,92,3.7,0.0,0.0,977.0
2024-03-29 01:45:42,5.7,93,4.1,0.0,0.0,977.1
2024-03-29 01:45:42,5.1,93,3.3,0.0,0.0,977.5
2024-03-29 01:45:42,5.6,92,3.7,0.0,0.0,977.1
2024-03-29 01:45:42,4.9,94,3.5,0.0,0.0,976.7
2024-03-29 01:45:42,5.8,93,4.3,0.0,0.0,979.2
2024-03-29 01:45:42,5.1,93,3.3,0.0,0.0,977.2
2024-03-29 01:45:42,5.1,93,3.3,0.0,0.0,977.6
2024-03-29 01:45:42,5.8,93,4.2,0.0,0.0,977.4
2024-03-29 01:45:42,5.7,93,4.1,0.0,0.0,977.0
2024-03-29 01:45:42,5.1,93,3.4,0.0,0.0,978.2
2024-03-29 01:45:42,5.8,93,4.3,0.0,0.0,979.4
2024-03-29 01:45:42,5.6,92,3.7,0.0,0.0,977.1
2024-03-29 01:45:42,5.8,87,4.0,0.0,0.0,976.7
2024-03-29 01:45:42,5.6,92,3.7,0.0,0.0,977.4
2024-03-29 01:45:42,5.2,93,3.5,0.0,0.0,980.6
2024-03-29 01:45:42,5.0,94,3.5,0.0,0.0,977.2
2024-03-29 01:45:42,5.1,93,3.3,0.0,0.0,977.6
2024-03-29 02:20:32,5.3,92,3.4,0.0,0.0,976.6
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,978.4
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,977.8
2024-03-29 02:20:32,4.9,93,3.1,0.0,0.0,978.4
2024-03-29 02:20:32,4.9,93,3.1,0.0,0.0,979.7
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,978.1
2024-03-29 02:20:32,4.9,94,3.3,0.0,0.0,977.1
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,978.1
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,977.4
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,977.3
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,978.1
2024-03-29 02:20:32,5.3,92,3.5,0.0,0.0,977.1
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,977.3
2024-03-29 02:20:32,4.8,93,3.0,0.0,0.0,977.6
2024-03-29 02:20:32,5.3,92,3.5,0.0,0.0,977.2
2024-03-29 02:20:32,4.8,94,3.2,0.0,0.0,976.8
2024-03-29 02:20:32,5.7,93,4.0,0.0,0.0,979.3
2024-03-29 02:20:32,4.8,93,3.0,0.0,0.0,977.2
2024-03-29 02:20:32,4.8,93,3.0,0.0,0.0,977.7
2024-03-29 02:20:32,5.6,93,3.9,0.0,0.0,977.5
2024-03-29 02:20:32,5.5,93,3.8,0.0,0.0,977.2
2024-03-29 02:20:32,4.9,93,3.1,0.0,0.0,978.3
2024-03-29 02:20:32,5.7,93,4.0,0.0,0.0,979.6
2024-03-29 02:20:32,5.3,92,3.5,0.0,0.0,977.2
2024-03-29 02:20:32,5.8,86,3.8,0.0,0.0,976.8
2024-03-29 02:20:32,5.3,92,3.5,0.0,0.0,977.4
2024-03-29 02:20:32,5.0,93,3.2,0.0,0.0,980.7
2024-03-29 02:20:32,4.9,94,3.3,0.0,0.0,977.3
2024-03-29 02:20:32,4.8,93,3.0,0.0,0.0,977.7
2024-03-29 03:13:10,4.9,92,2.8,0.0,0.0,977.0
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,978.7
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,978.1
2024-03-29 03:13:10,4.7,92,2.7,0.0,0.0,978.9
2024-03-29 03:13:10,4.8,92,2.8,0.0,0.0,980.2
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,978.5
2024-03-29 03:13:10,4.7,95,2.9,0.0,0.0,977.6
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,978.5
2024-03-29 03:13:10,5.2,93,3.3,0.0,0.0,977.8
2024-03-29 03:13:10,5.2,93,3.3,0.0,0.0,977.6
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,978.5
2024-03-29 03:13:10,4.9,92,2.8,0.0,0.0,977.5
2024-03-29 03:13:10,5.2,93,3.3,0.0,0.0,977.6
2024-03-29 03:13:10,4.6,92,2.6,0.0,0.0,978.0
2024-03-29 03:13:10,4.9,92,2.8,0.0,0.0,977.6
2024-03-29 03:13:10,4.7,95,2.9,0.0,0.0,977.2
2024-03-29 03:13:10,5.2,93,3.4,0.0,0.0,979.7
2024-03-29 03:13:10,4.6,92,2.6,0.0,0.0,977.7
2024-03-29 03:13:10,4.6,92,2.6,0.0,0.0,978.2
2024-03-29 03:13:10,5.2,93,3.3,0.0,0.0,977.9
2024-03-29 03:13:10,5.2,93,3.3,0.0,0.0,977.5
2024-03-29 03:13:10,4.7,92,2.7,0.0,0.0,978.8
2024-03-29 03:13:10,5.3,93,3.5,0.0,0.0,979.9
2024-03-29 03:13:10,4.9,92,2.8,0.0,0.0,977.6
2024-03-29 03:13:10,5.2,89,3.2,0.0,0.0,977.1
2024-03-29 03:13:10,4.9,92,2.8,0.0,0.0,977.9
2024-03-29 03:13:10,4.8,92,2.9,0.0,0.0,981.2
2024-03-29 03:13:10,4.7,95,2.9,0.0,0.0,977.7
2024-03-29 03:13:10,4.6,92,2.6,0.0,0.0,978.2
2024-03-29 04:15:48,4.7,91,2.2,0.0,0.0,976.9
2024-03-29 04:15:48,5.0,90,3.1,0.0,0.0,978.7
2024-03-29 04:15:48,5.0,90,3.1,0.0,0.0,978.1
2024-03-29 04:15:48,5.1,88,2.7,0.0,0.0,978.8
2024-03-29 04:15:48,5.1,88,2.8,0.0,0.0,980.2
2024-03-29 04:15:48,5.0,90,3.1,0.0,0.0,978.5
2024-03-29 04:15:48,4.1,94,2.0,0.0,0.0,977.5
2024-03-29 04:15:48,5.0,90,3.1,0.0,0.0,978.5
2024-03-29 04:15:48,4.9,90,3.0,0.0,0.0,977.7
2024-03-29 04:15:48,4.9,90,3.0,0.0,0.0,977.6
2024-03-29 04:15:48,5.0,90,3.1,0.0,0.0,978.5
2024-03-29 04:15:48,4.8,91,2.3,0.0,0.0,977.4
2024-03-29 04:15:48,4.9,90,3.0,0.0,0.0,977.6
2024-03-29 04:15:48,5.0,88,2.6,0.0,0.0,978.0
2024-03-29 04:15:48,4.8,91,2.3,0.0,0.0,977.5
2024-03-29 04:15:48,4.1,94,1.9,0.0,0.0,977.2
2024-03-29 04:15:48,5.1,90,3.1,0.0,0.0,979.7
2024-03-29 04:15:48,5.0,88,2.6,0.0,0.0,977.6
2024-03-29 04:15:48,5.0,88,2.6,0.0,0.0,978.1
2024-03-29 04:15:48,4.9,90,3.0,0.0,0.0,977.9
2024-03-29 04:15:48,4.9,90,3.0,0.0,0.0,977.5
2024-03-29 04:15:48,5.1,88,2.7,0.0,0.0,978.7
2024-03-29 04:15:48,5.1,90,3.2,0.0,0.0,979.9
2024-03-29 04:15:48,4.8,91,2.3,0.0,0.0,977.5
2024-03-29 04:15:48,4.4,95,2.4,0.0,0.0,977.0
2024-03-29 04:15:48,4.8,91,2.3,0.0,0.0,977.7
2024-03-29 04:15:48,5.2,88,2.8,0.0,0.0,981.1
2024-03-29 04:15:48,4.1,94,2.0,0.0,0.0,977.6
2024-03-29 04:15:48,5.0,88,2.6,0.0,0.0,978.1
2024-03-29 05:12:58,4.1,95,2.0,0.0,0.0,977.2
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,979.2
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.6
2024-03-29 05:12:58,4.9,88,2.9,0.0,0.0,979.2
2024-03-29 05:12:58,5.0,88,3.0,0.0,0.0,980.5
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.9
2024-03-29 05:12:58,3.8,96,2.0,0.0,0.0,977.9
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.9
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.2
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.1
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.9
2024-03-29 05:12:58,4.1,95,2.0,0.0,0.0,977.7
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.1
2024-03-29 05:12:58,4.8,88,2.9,0.0,0.0,978.4
2024-03-29 05:12:58,4.1,95,2.0,0.0,0.0,977.8
2024-03-29 05:12:58,3.8,96,2.0,0.0,0.0,977.5
2024-03-29 05:12:58,4.8,90,3.2,0.0,0.0,980.1
2024-03-29 05:12:58,4.8,88,2.9,0.0,0.0,978.0
2024-03-29 05:12:58,4.8,88,2.9,0.0,0.0,978.5
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.3
2024-03-29 05:12:58,4.8,90,3.1,0.0,0.0,978.0
2024-03-29 05:12:58,4.9,88,2.9,0.0,0.0,979.1
2024-03-29 05:12:58,4.9,90,3.2,0.0,0.0,980.4
2024-03-29 05:12:58,4.1,95,2.0,0.0,0.0,977.8
2024-03-29 05:12:58,4.5,94,2.8,0.0,0.0,977.4
2024-03-29 05:12:58,4.1,95,2.0,0.0,0.0,978.1
2024-03-29 05:12:58,5.1,88,3.1,0.0,0.0,981.5
2024-03-29 05:12:58,3.8,96,2.0,0.0,0.0,978.0
2024-03-29 05:12:58,4.8,88,2.9,0.0,0.0,978.5
2024-03-29 06:16:14,6.3,89,4.7,0.0,0.0,977.5
2024-03-29 06:16:14,5.8,88,4.1,0.0,0.0,979.4
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.8
2024-03-29 06:16:14,6.3,87,4.8,0.0,0.0,979.4
2024-03-29 06:16:14,6.4,87,4.9,0.0,0.0,980.7
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,979.1
2024-03-29 06:16:14,5.2,91,3.5,0.0,0.0,978.2
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,979.1
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.4
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.3
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,979.1
2024-03-29 06:16:14,6.3,89,4.7,0.0,0.0,978.0
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.3
2024-03-29 06:16:14,6.3,87,4.7,0.0,0.0,978.5
2024-03-29 06:16:14,6.3,89,4.7,0.0,0.0,978.1
2024-03-29 06:16:14,5.2,91,3.5,0.0,0.0,977.9
2024-03-29 06:16:14,5.8,88,4.2,0.0,0.0,980.3
2024-03-29 06:16:14,6.3,87,4.7,0.0,0.0,978.2
2024-03-29 06:16:14,6.3,87,4.8,0.0,0.0,978.7
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.5
2024-03-29 06:16:14,5.7,88,4.0,0.0,0.0,978.2
2024-03-29 06:16:14,6.3,87,4.8,0.0,0.0,979.2
2024-03-29 06:16:14,5.8,88,4.2,0.0,0.0,980.6
2024-03-29 06:16:14,6.3,89,4.7,0.0,0.0,978.1
2024-03-29 06:16:14,6.3,90,4.9,0.0,0.0,977.8
2024-03-29 06:16:14,6.3,89,4.7,0.0,0.0,978.3
2024-03-29 06:16:14,6.5,87,5.0,0.0,0.0,981.6
2024-03-29 06:16:14,5.2,91,3.5,0.0,0.0,978.4
2024-03-29 06:16:14,6.3,87,4.8,0.0,0.0,978.7
2024-03-29 07:12:56,8.9,83,6.7,0.0,0.0,977.5
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,979.3
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.8
2024-03-29 07:12:56,9.1,81,7.2,0.0,0.0,979.4
2024-03-29 07:12:56,9.2,81,7.3,0.0,0.0,980.7
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,979.1
2024-03-29 07:12:56,6.9,85,5.3,0.0,0.0,978.2
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,979.1
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.4
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.3
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,979.1
2024-03-29 07:12:56,8.9,83,6.7,0.0,0.0,978.0
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.3
2024-03-29 07:12:56,9.1,81,7.1,0.0,0.0,978.6
2024-03-29 07:12:56,8.9,83,6.7,0.0,0.0,978.1
2024-03-29 07:12:56,6.9,85,5.3,0.0,0.0,977.8
2024-03-29 07:12:56,7.2,84,5.8,0.0,0.0,980.3
2024-03-29 07:12:56,9.1,81,7.1,0.0,0.0,978.2
2024-03-29 07:12:56,9.1,81,7.1,0.0,0.0,978.7
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.5
2024-03-29 07:12:56,7.2,84,5.7,0.0,0.0,978.2
2024-03-29 07:12:56,9.1,81,7.2,0.0,0.0,979.3
2024-03-29 07:12:56,7.3,84,5.8,0.0,0.0,980.5
2024-03-29 07:12:56,8.9,83,6.7,0.0,0.0,978.1
2024-03-29 07:12:56,8.7,85,7.3,0.0,0.0,977.8
2024-03-29 07:12:56,8.9,83,6.7,0.0,0.0,978.3
2024-03-29 07:12:56,9.2,81,7.3,0.0,0.0,981.6
2024-03-29 07:12:56,6.9,85,5.3,0.0,0.0,978.3
2024-03-29 07:12:56,9.1,81,7.1,0.0,0.0,978.7
2024-03-29 09:12:19,15.6,63,12.5,0.0,0.0,977.6
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,979.2
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.6
2024-03-29 09:12:19,14.5,68,11.1,0.0,0.0,979.4
2024-03-29 09:12:19,14.6,68,11.3,0.0,0.0,980.7
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.9
2024-03-29 09:12:19,16.1,62,14.9,0.0,0.0,978.0
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.9
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.2
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.1
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.9
2024-03-29 09:12:19,15.6,63,12.5,0.0,0.0,978.1
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.1
2024-03-29 09:12:19,14.4,68,11.1,0.0,0.0,978.6
2024-03-29 09:12:19,15.6,63,12.5,0.0,0.0,978.2
2024-03-29 09:12:19,16.1,62,14.9,0.0,0.0,977.7
2024-03-29 09:12:19,15.2,66,13.1,0.0,0.0,980.1
2024-03-29 09:12:19,14.4,68,11.1,0.0,0.0,978.2
2024-03-29 09:12:19,14.4,68,11.1,0.0,0.0,978.7
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.4
2024-03-29 09:12:19,15.1,66,13.0,0.0,0.0,978.0
2024-03-29 09:12:19,14.5,68,11.1,0.0,0.0,979.3
2024-03-29 09:12:19,15.2,66,13.2,0.0,0.0,980.3
2024-03-29 09:12:19,15.6,63,12.5,0.0,0.0,978.2
2024-03-29 09:12:19,17.2,55,16.2,0.0,0.0,977.7
2024-03-29 09:12:19,15.6,63,12.5,0.0,0.0,978.4
2024-03-29 09:12:19,14.6,68,11.3,0.0,0.0,981.6
2024-03-29 09:12:19,16.1,62,14.9,0.0,0.0,978.2
2024-03-29 09:12:19,14.4,68,11.1,0.0,0.0,978.7
2024-03-29 10:13:40,18.0,51,14.8,0.0,0.0,977.5
2024-03-29 10:13:40,18.5,48,15.7,0.0,0.0,978.9
2024-03-29 10:13:40,18.5,48,15.7,0.0,0.0,978.4
2024-03-29 10:13:40,17.5,52,13.8,0.0,0.0,979.1
2024-03-29 10:13:40,17.6,52,13.9,0.0,0.0,980.4
2024-03-29 10:13:40,18.5,48,15.7,0.0,0.0,978.7
2024-03-29 10:13:40,18.7,50,16.3,0.0,0.0,977.8
2024-03-29 10:13:40,18.5,48,15.7,0.0,0.0,978.7
2024-03-29 10:13:40,18.4,48,15.7,0.0,0.0,978.0
2024-03-29 10:13:40,18.4,48,15.7,0.0,0.0,977.9
2024-03-29 10:13:40,18.5,48,15.7,0.0,0.0,978.7
2024-03-29 10:13:40,18.0,51,14.8,0.0,0.0,977.9
2024-03-29 10:13:40,18.4,48,15.7,0.0,0.0,977.9
2024-03-29 10:13:40,17.5,52,13.7,0.0,0.0,978.3
2024-03-29 10:13:40,18.0,51,14.8,0.0,0.0,978.0
2024-03-29 10:13:40,18.7,50,16.3,0.0,0.0,977.5
2024-03-29 10:13:40,18.5,48,15.8,0.0,0.0,979.9
2024-03-29 10:13:40,17.5,52,13.7,0.0,0.0,978.0
2024-03-29 10:13:40,17.5,52,13.7,0.0,0.0,978.5
2024-03-29 10:13:40,18.4,48,15.7,0.0,0.0,978.1
2024-03-29 10:13:40,18.4,48,15.7,0.0,0.0,977.8
2024-03-29 10:13:40,17.5,52,13.8,0.0,0.0,979.0
2024-03-29 10:13:40,18.5,48,15.9,0.0,0.0,980.1
2024-03-29 10:13:40,18.0,51,14.8,0.0,0.0,978.0
2024-03-29 10:13:40,19.0,49,17.0,0.0,0.0,977.5
2024-03-29 10:13:40,18.0,51,14.8,0.0,0.0,978.3
2024-03-29 10:13:40,17.7,52,13.9,0.0,0.0,981.3
2024-03-29 10:13:40,18.7,50,16.3,0.0,0.0,978.0
2024-03-29 10:13:40,17.5,52,13.7,0.0,0.0,978.5
2024-03-29 11:12:14,18.0,54,15.0,0.0,0.0,977.4
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.9
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.3
2024-03-29 11:12:14,17.7,56,14.7,0.0,0.0,979.2
2024-03-29 11:12:14,17.8,56,14.8,0.0,0.0,980.4
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.6
2024-03-29 11:12:14,18.5,52,16.2,0.0,0.0,977.7
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.6
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,977.9
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,977.8
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.6
2024-03-29 11:12:14,18.0,54,15.0,0.0,0.0,977.8
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,977.8
2024-03-29 11:12:14,17.6,56,14.6,0.0,0.0,978.4
2024-03-29 11:12:14,18.0,54,15.0,0.0,0.0,978.0
2024-03-29 11:12:14,18.5,52,16.2,0.0,0.0,977.4
2024-03-29 11:12:14,18.7,50,16.2,0.0,0.0,979.8
2024-03-29 11:12:14,17.6,56,14.6,0.0,0.0,978.0
2024-03-29 11:12:14,17.6,56,14.6,0.0,0.0,978.5
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,978.1
2024-03-29 11:12:14,18.6,50,16.1,0.0,0.0,977.7
2024-03-29 11:12:14,17.7,56,14.7,0.0,0.0,979.0
2024-03-29 11:12:14,18.8,50,16.3,0.0,0.0,980.0
2024-03-29 11:12:14,18.0,54,15.0,0.0,0.0,978.0
2024-03-29 11:12:14,18.5,52,16.4,0.0,0.0,977.4
2024-03-29 11:12:14,18.0,54,15.0,0.0,0.0,978.2
2024-03-29 11:12:14,17.9,56,14.9,0.0,0.0,981.4
2024-03-29 11:12:14,18.5,52,16.2,0.0,0.0,977.8
2024-03-29 11:12:14,17.6,56,14.6,0.0,0.0,978.5
2024-03-29 12:23:00,17.7,58,14.8,0.0,0.0,977.3
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.8
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.2
2024-03-29 12:23:00,17.8,59,14.7,0.0,0.0,979.0
2024-03-29 12:23:00,17.8,59,14.7,0.0,0.0,980.2
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.5
2024-03-29 12:23:00,18.8,53,16.6,0.0,0.0,977.7
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.5
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,977.8
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,977.7
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.5
2024-03-29 12:23:00,17.8,58,14.9,0.0,0.0,977.7
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,977.7
2024-03-29 12:23:00,17.7,59,14.6,0.0,0.0,978.2
2024-03-29 12:23:00,17.8,58,14.9,0.0,0.0,977.8
2024-03-29 12:23:00,18.8,53,16.6,0.0,0.0,977.3
2024-03-29 12:23:00,18.7,53,16.2,0.0,0.0,979.7
2024-03-29 12:23:00,17.7,59,14.6,0.0,0.0,977.8
2024-03-29 12:23:00,17.7,59,14.6,0.0,0.0,978.3
2024-03-29 12:23:00,18.6,53,16.1,0.0,0.0,978.0
2024-03-29 12:23:00,18.5,53,16.0,0.0,0.0,977.6
2024-03-29 12:23:00,17.8,59,14.7,0.0,0.0,978.9
2024-03-29 12:23:00,18.7,53,16.2,0.0,0.0,979.9
2024-03-29 12:23:00,17.8,58,14.9,0.0,0.0,977.8
2024-03-29 12:23:00,18.4,55,16.4,0.0,0.0,977.4
2024-03-29 12:23:00,17.8,58,14.9,0.0,0.0,978.1
2024-03-29 12:23:00,17.9,59,14.8,0.0,0.0,981.2
2024-03-29 12:23:00,18.8,53,16.6,0.0,0.0,977.8
2024-03-29 12:23:00,17.7,59,14.6,0.0,0.0,978.3
2024-03-29 13:13:32,18.0,58,15.4,0.0,0.0,977.3
2024-03-29 13:13:32,18.8,54,16.3,0.0,0.0,978.9
2024-03-29 13:13:32,18.8,54,16.3,0.0,0.0,978.3
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,979.0
2024-03-29 13:13:32,18.0,60,15.3,0.0,0.0,980.3
2024-03-29 13:13:32,18.8,54,16.3,0.0,0.0,978.6
2024-03-29 13:13:32,19.0,53,16.9,0.0,0.0,977.7
2024-03-29 13:13:32,18.8,54,16.3,0.0,0.0,978.6
2024-03-29 13:13:32,18.7,54,16.3,0.0,0.0,978.0
2024-03-29 13:13:32,18.7,54,16.3,0.0,0.0,977.8
2024-03-29 13:13:32,18.8,54,16.3,0.0,0.0,978.6
2024-03-29 13:13:32,18.0,58,15.4,0.0,0.0,977.7
2024-03-29 13:13:32,18.7,54,16.3,0.0,0.0,977.8
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,978.2
2024-03-29 13:13:32,18.0,58,15.4,0.0,0.0,977.9
2024-03-29 13:13:32,19.0,53,16.9,0.0,0.0,977.3
2024-03-29 13:13:32,18.8,54,16.4,0.0,0.0,979.8
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,977.8
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,978.3
2024-03-29 13:13:32,18.7,54,16.3,0.0,0.0,978.1
2024-03-29 13:13:32,18.7,54,16.3,0.0,0.0,977.7
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,978.9
2024-03-29 13:13:32,18.9,54,16.5,0.0,0.0,980.0
2024-03-29 13:13:32,18.0,58,15.4,0.0,0.0,977.9
2024-03-29 13:13:32,18.7,55,16.8,0.0,0.0,977.5
2024-03-29 13:13:32,18.0,58,15.4,0.0,0.0,978.1
2024-03-29 13:13:32,18.0,60,15.3,0.0,0.0,981.2
2024-03-29 13:13:32,19.0,53,16.9,0.0,0.0,977.8
2024-03-29 13:13:32,17.9,60,15.1,0.0,0.0,978.3
2024-03-29 14:14:06,16.9,66,14.9,0.0,0.0,976.9
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,978.5
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,977.9
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,978.7
2024-03-29 14:14:06,16.8,68,14.6,0.0,0.0,979.9
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,978.2
2024-03-29 14:14:06,18.2,56,16.3,0.0,0.0,977.4
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,978.2
2024-03-29 14:14:06,17.7,59,15.7,0.0,0.0,977.6
2024-03-29 14:14:06,17.7,59,15.7,0.0,0.0,977.4
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,978.2
2024-03-29 14:14:06,16.9,66,14.9,0.0,0.0,977.3
2024-03-29 14:14:06,17.7,59,15.7,0.0,0.0,977.4
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,977.9
2024-03-29 14:14:06,16.9,66,14.9,0.0,0.0,977.4
2024-03-29 14:14:06,18.2,56,16.3,0.0,0.0,977.1
2024-03-29 14:14:06,17.8,59,15.8,0.0,0.0,979.4
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,977.5
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,978.0
2024-03-29 14:14:06,17.7,59,15.7,0.0,0.0,977.7
2024-03-29 14:14:06,17.7,59,15.7,0.0,0.0,977.3
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,978.6
2024-03-29 14:14:06,17.9,59,15.9,0.0,0.0,979.6
2024-03-29 14:14:06,16.9,66,14.9,0.0,0.0,977.4
2024-03-29 14:14:06,17.7,59,16.0,0.0,0.0,977.1
2024-03-29 14:14:06,16.9,66,14.9,0.0,0.0,977.7
2024-03-29 14:14:06,16.8,68,14.6,0.0,0.0,980.9
2024-03-29 14:14:06,18.2,56,16.3,0.0,0.0,977.5
2024-03-29 14:14:06,16.6,68,14.4,0.0,0.0,978.0
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.1
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.7
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.1
2024-03-29 15:12:59,16.9,66,14.7,0.0,0.0,978.8
2024-03-29 15:12:59,17.0,66,14.9,0.0,0.0,980.1
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.4
2024-03-29 15:12:59,17.9,56,16.5,0.0,0.0,977.5
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.4
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.7
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.6
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.4
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.5
